10,54781471072583,-0.04594803,-0.1219312,0.7951784
4,54781483340650,-0.03224182,-0.033966064,0.019592285
10,54781531497388,-0.028756022,-0.10887192,0.6962309
4,54781473330884,-0.03224182,-0.033966064,0.019592285
4,54781468264966,-0.0236969,-0.036102295,0.011047363
4,54781538455396,-0.0236969,-0.036102295,0.011047363
4,54781488376050,-0.0236969,-0.036102295,0.011047363
10,54781491214185,-0.01191318,-0.10015476,0.6857834
10,54781536532788,-0.01191318,-0.10015476,0.6857834
10,54781496249585,-0.01191318,-0.10015476,0.6857834
4,54781508395581,-0.018356323,-0.03930664,0.005706787
10,54781506320386,-0.01191318,-0.10015476,0.6857834
4,54781543460278,-0.018356323,-0.03930664,0.005706787
10,54781511355786,0.051664114,-0.11447926,0.6846304
10,54781561709790,-0.008965611,-0.07775677,0.6388931
4,54781563510327,-0.0066070557,-0.009399414,0.017456055
4,54781578555493,-0.0066070557,-0.009399414,0.017456055
4,54781573520093,-0.0066070557,-0.009399414,0.017456055
4,54781568515210,-0.0066070557,-0.009399414,0.017456055
10,54781551638989,-0.008965611,-0.07775677,0.6388931
4,54781548495679,-0.0066070557,-0.009399414,0.017456055
10,54781546603589,-0.008965611,-0.07775677,0.6388931
4,54781553500562,-0.0066070557,-0.009399414,0.017456055
10,54781541568189,-0.008965611,-0.07775677,0.6388931
4,54781503390698,-0.0066070557,-0.009399414,0.017456055
10,54781501284985,-0.008965611,-0.07775677,0.6388931
4,54781528445630,-0.0066070557,-0.009399414,0.017456055
4,54781593570142,-0.1006012,-0.06600952,0.0345459
10,54781586886792,-0.008733511,0.097586304,0.5766077
10,54781607028394,-0.008733511,0.097586304,0.5766077
10,54781591922193,-0.008733511,0.097586304,0.5766077
4,54781608615308,-0.1006012,-0.06600952,0.0345459
4,54781603579907,-0.1006012,-0.06600952,0.0345459
6,54781591922193,1015.0029,0.0,0.0
4,54781583560376,-0.1006012,-0.06600952,0.0345459
4,54781533450513,-0.1006012,-0.06600952,0.0345459
4,54781598575025,-0.1006012,-0.06600952,0.0345459
4,54781613620191,-0.1006012,-0.06600952,0.0345459
10,54781622134595,-0.026379704,-0.040270053,0.5728283
10,54781627169995,-0.026379704,-0.040270053,0.5728283
4,54781628634839,-0.14546204,-0.07241821,0.05697632
4,54781623629956,-0.14546204,-0.07241821,0.05697632
10,54781617099194,-0.026379704,-0.040270053,0.5728283
10,54781612063794,-0.026379704,-0.040270053,0.5728283
4,54781618625073,-0.14546204,-0.07241821,0.05697632
4,54781633700757,-0.14546204,-0.07241821,0.05697632
10,54781632205396,-0.17643225,-0.04815684,0.48211002
4,54781648684888,-0.1775055,-0.087371826,0.064453125
10,54781652346997,-0.24438357,-0.010305643,0.41404057
4,54781653689771,-0.19459534,-0.099121094,0.064453125
10,54781637240796,-0.24438357,-0.010305643,0.41404057
10,54781576815991,-0.24438357,-0.010305643,0.41404057
4,54781638644605,-0.19459534,-0.099121094,0.064453125
4,54781663699536,-0.2415924,-0.17068481,0.068725586
10,54781662417798,-0.27844048,-0.06288107,0.51798916
10,54781692630200,-0.27844048,-0.06288107,0.51798916
4,54781703799634,-0.2415924,-0.17068481,0.068725586
4,54781658694653,-0.2415924,-0.17068481,0.068725586
10,54781657382398,-0.27844048,-0.06288107,0.51798916
10,54781707736401,-0.27844048,-0.06288107,0.51798916
4,54781708804517,-0.2480011,-0.18029785,0.07833862
4,54781713809400,-0.2618866,-0.19311523,0.08581543
10,54781712771802,-0.31412673,0.05417049,0.722929
10,54781717807202,-0.31412673,0.05417049,0.722929
4,54781718814282,-0.3323822,-0.27322388,0.1253357
10,54781773196607,-0.31412673,0.05417049,0.722929
10,54781793338208,0.08408761,0.035405576,0.61503696
10,54781843692212,0.08408761,0.035405576,0.61503696
4,54781773959546,-0.45735168,-0.3800354,0.18835449
4,54781778933911,-0.45735168,-0.3800354,0.18835449
10,54781778232007,0.08408761,0.035405576,0.61503696
4,54781783969312,-0.45735168,-0.3800354,0.18835449
10,54781783267407,0.08408761,0.035405576,0.61503696
4,54781788974194,-0.45735168,-0.3800354,0.18835449
10,54781788302808,0.08408761,0.035405576,0.61503696
4,54781794009595,-0.45735168,-0.3800354,0.18835449
4,54781839053540,-0.45735168,-0.3800354,0.18835449
4,54781844088941,-0.44987488,-0.37149048,0.21398926
10,54781848727612,0.059342742,0.0561136,0.51612663
4,54781849093823,-0.44987488,-0.37042236,0.2374878
4,54781854098706,-0.45628357,-0.38217163,0.25350952
10,54781853763013,0.032381415,0.13606495,0.48658562
4,54781859134107,-0.46055603,-0.39712524,0.2663269
10,54781858798413,0.09587443,0.1714406,0.45962715
4,54781864138989,-0.46696472,-0.40673828,0.27487183
10,54781863833814,0.05887437,0.17019737,0.4814148
4,54781869143872,-0.47657776,-0.41741943,0.2802124
4,54781874148755,-0.48939514,-0.42703247,0.2802124
10,54781868869214,0.19260454,0.09684998,0.2938509
10,54781873904614,0.19260454,0.09684998,0.2938509
4,54781884189038,-0.5011444,-0.45907593,0.26953125
10,54781878940015,0.2998116,-0.004884124,0.27810764
4,54781879153638,-0.5011444,-0.45907593,0.26953125
10,54781889010816,0.47391748,-0.069471896,0.2213068
4,54781889193921,-0.48939514,-0.46868896,0.26846313
10,54781883975415,0.47391748,-0.069471896,0.2213068
10,54781899081616,0.5917666,-0.083212614,0.20907688
10,54781894046216,0.5917666,-0.083212614,0.20907688
4,54781894198804,-0.47016907,-0.46548462,0.26953125
10,54781904117017,0.5038099,-0.09481019,0.2522192
4,54781904208569,-0.4167633,-0.41955566,0.28448486
4,54781899203687,-0.4167633,-0.41955566,0.28448486
4,54781914248853,-0.37083435,-0.3522644,0.30477905
10,54781909152417,0.4392047,-0.031005919,0.17757797
4,54781909213452,-0.37083435,-0.3522644,0.30477905
10,54781919223218,0.22118688,0.036231577,0.27358055
4,54781919253735,-0.34733582,-0.32876587,0.3143921
10,54781914187818,0.22118688,0.036231577,0.27358055
4,54781929263501,-0.36228943,-0.30740356,0.3218689
10,54781924258618,0.12039161,0.07657808,0.19395542
4,54781924258618,-0.36228943,-0.30740356,0.3218689
4,54781934268384,-0.36228943,-0.30740356,0.3218689
10,54781929294019,0.07405496,0.14247936,0.0055036545
4,54781939364819,-0.37617493,-0.31808472,0.3218689
10,54781934329419,0.125103,0.18621707,-0.09636688
